,,,,,,Process name,Use & collection (BAU),"air separation, cryogenic | nitrogen, liquid | APOS, S","chemical factory construction, organics | chemical factory, organics | APOS, S","chemical production, inorganic | chemical, inorganic | APOS, S","chemical production, organic | chemical, organic | APOS, S","diesel production, petroleum refinery operation | diesel | APOS, S",Fossil-ethylene production,Fossil-MEG production,Fossil-propylene production,Fossil-styrene production,Fossil-TPA production,"hard coal mine operation and hard coal preparation | hard coal | APOS, S",HDPE production (BAU),"heat production, natural gas, at industrial furnace low-NOx >100kW | heat, district or industrial, natural gas | APOS, S","heavy fuel oil production, petroleum refinery operation | heavy fuel oil | APOS, S","incineration, electricity recovery, plastic residues (BAU)","landfill, plastic residues (BAU)",LDPE production (BAU),"liquefied petroleum gas production, petroleum refinery operation | liquefied petroleum gas | APOS, S","market for compressed air, 600 kPa gauge | compressed air, 600 kPa gauge | APOS, S","market for hydrogen, liquid | hydrogen, liquid | APOS, S","market for municipal solid waste | municipal solid waste | APOS, S","market for polyethylene, low density, granulate | polyethylene, low density, granulate | APOS, S","market for polystyrene, general purpose | polystyrene, general purpose | APOS, S","market for sodium hydroxide, without water, in 50% solution state | sodium hydroxide, without water, in 50% solution state | APOS, S","market for wastewater, average | wastewater, average | APOS, S","market group for electricity, medium voltage | electricity, medium voltage | APOS, S","market group for natural gas, high pressure | natural gas, high pressure | APOS, S","mechanical recycling, HDPE sorted (BAU)","mechanical recycling, LDPE sorted (BAU)","mechanical recycling, PET sorted (BAU)","mechanical recycling, PP sorted (BAU)","mechanical recycling, PS sorted (BAU)",open burning,PET production (BAU),"polyethylene terephthalate, granulate, amorphous, recycled to generic market for amorphous PET granulate | polyethylene terephthalate, granulate, amorphous | APOS, S","polyethylene, high density, granulate, recycled to generic market for high density PE granulate | polyethylene, high density, granulate | APOS, S","polypropylene production, granulate | polypropylene, granulate | APOS, S","polyvinylchloride production, bulk polymerisation | polyvinylchloride, bulk polymerised | APOS, S",PP production (BAU),PS production (BAU),"solvent production, organic | solvent, organic | APOS, S",Sorting (BAU),"steam production, as energy carrier, in chemical industry | heat, from steam, in chemical industry | APOS, S","tap water production, conventional treatment | tap water | APOS, S","titanium tetrachloride production | titanium tetrachloride | APOS, S","treatment of hazardous waste, hazardous waste incineration, with energy recovery | hazardous waste, for incineration | APOS, S","treatment of municipal solid waste, sanitary landfill | municipal solid waste | APOS, S","treatment of waste plastic, mixture, open burning | waste plastic, mixture | APOS, S","treatment of waste plastic, mixture, sanitary landfill | waste plastic, mixture | APOS, S","treatment of wastewater, average, capacity 1E9l/year | wastewater, average | APOS, S","treatment of wastewater, unpolluted, capacity 5E9l/year | wastewater, unpolluted | APOS, S"
ab3e851e-21c9-47cf-8e7d-5f96dfae3ba5,Resource,land,"Transformation, from arable, non-irrigated, monotone-intensive",,m2,,,-8.95687E-06,-59194.069,-0.000135404,-7.48705E-05,-8.31458E-06,-1.43332E-06,-6.2918E-05,-1.53379E-06,-5.37063E-05,-6.63663E-05,-4.24267E-06,,-2.61878E-07,-7.26355E-06,,,,-9.03991E-06,-3.59271E-06,-4.35122E-05,-3.60537E-07,-0.000127568,-6.97864E-05,-0.000131555,-0.000161455,-2.59448E-05,-5.53869E-06,,,,,,,,-5.08973E-05,-0.000181797,-4.00491E-05,-0.000200742,,,-7.53536E-05,,-1.04376E-06,-2.44733E-08,-0.000707879,-8.4981E-05,-1.76139E-06,,-1.44172E-06,-0.000162328,-0.000149852
c1513682-45ad-444e-afb5-27c660714e88,Resource,land,"Transformation, from dump site, inert material landfill",,m2,,,-4.03003E-07,-2219.5111,-8.30421E-06,-2.85251E-06,-1.96298E-07,-1.02123E-08,-2.4078E-06,-1.0636E-08,-1.76676E-06,-2.57024E-06,-6.74813E-08,,-1.04113E-08,-1.61124E-07,,,,-2.31851E-07,-1.18431E-07,-1.72342E-06,-4.01591E-07,-5.15508E-06,-2.89126E-06,-4.80629E-06,-1.91571E-05,-7.12793E-07,-2.92835E-07,,,,,,,,-4.16616E-06,-4.16672E-06,-1.79275E-06,-8.01872E-06,,,-2.84889E-06,,-2.43137E-08,-1.23967E-09,-1.24494E-05,-1.83148E-06,-1.01633E-07,,-9.39538E-08,-1.92643E-05,-1.875E-05
7fdc928c-f347-45e7-82d7-046acdf878ae,Resource,land,"Transformation, from dump site, residual material landfill",,m2,,,-1.15593E-06,-1952.8355,-1.12632E-05,-2.97118E-06,-4.97911E-07,-5.23989E-07,-5.03437E-06,-5.62773E-07,-3.04138E-06,-2.65804E-06,-1.37597E-07,,-1.92119E-08,-4.35467E-07,,,,-5.38528E-07,-3.40664E-07,-4.02669E-06,-2.42584E-08,-4.89219E-06,-1.91854E-06,-6.27404E-06,-4.28828E-06,-1.75123E-06,-2.95188E-07,,,,,,,,-1.62285E-06,-4.81641E-06,-4.85779E-06,-7.31163E-06,,,-3.60102E-06,,-4.39992E-08,-1.1362E-09,-0.000160386,-2.52133E-05,-5.1722E-08,,-2.41393E-08,-4.30951E-06,-3.08375E-06
b79e26a0-88db-441f-b79b-508506e81b93,Resource,land,"Transformation, from dump site, sanitary landfill",,m2,,,-4.30293E-08,-349.19819,-3.49281E-06,-2.79135E-07,-2.79793E-08,-4.45244E-10,-4.19139E-07,-4.55668E-10,-2.91506E-07,-6.14236E-07,-4.08533E-09,,-7.27177E-10,-1.61075E-08,,,,-3.71936E-08,-1.27634E-08,-1.78877E-07,-6.53283E-10,-3.72378E-07,-9.77189E-08,-3.93083E-07,-1.24549E-06,-8.56436E-08,-1.11246E-08,,,,,,,,-1.504E-07,-1.54102E-07,-2.92279E-07,-7.49229E-07,,,-2.75207E-07,,-1.44361E-09,-9.97322E-11,-2.43066E-06,-1.2417E-07,-5.00051E-05,,-5.00037E-05,-1.25234E-06,-1.17861E-06
7d5b5802-3698-4be8-98f8-ab7c1a2e9328,Resource,land,"Transformation, from dump site, slag compartment",,m2,,,-1.05876E-07,-63.259884,-5.85675E-07,-2.87971E-07,-3.523E-08,-1.40968E-09,-2.54788E-07,-1.42553E-09,-8.42066E-07,-2.53918E-07,-3.00501E-08,,-1.19514E-09,-3.15896E-08,,,,-3.85406E-08,-2.95296E-08,-1.78319E-07,-4.20384E-08,-2.39906E-07,-5.302E-08,-3.72337E-07,-6.7069E-07,-1.83077E-07,-7.99712E-09,,,,,,,,-4.37462E-07,-1.11548E-06,-1.63482E-07,-4.80364E-07,,,-2.28612E-07,,-6.65603E-08,-1.18312E-10,-1.60597E-06,-1.01308E-07,-3.6858E-08,,-1.72471E-09,-6.67403E-07,-1.19847E-07
0930b6b8-d9c6-4462-966f-ac7495b63bed,Resource,land,"Transformation, from forest",,m2,,,-4.06237E-05,-17250.441,-0.000277719,-0.000163466,-0.001185082,-8.09607E-07,-9.32518E-05,-8.46145E-07,-0.000147579,-0.000112773,-5.00949E-06,,-9.22958E-06,-0.001073217,,,,-0.001298639,-1.16215E-05,-6.68188E-05,-4.36757E-06,-0.000103165,-2.52062E-05,-0.000134813,-8.16934E-05,-6.21463E-05,-0.000271783,,,,,,,,-7.96227E-05,-5.92821E-05,-5.65321E-05,-0.00020101,,,-0.000116006,,-1.51209E-05,-2.90306E-08,-0.00133363,-0.000218613,-5.38992E-06,,-4.79527E-06,-8.21316E-05,-6.09339E-05
e717f3cc-ac70-4c9b-be56-1614239b917e,Resource,land,"Transformation, from forest, intensive, normal",,m2,,,-0.000104816,-380435.26,-0.000771222,-0.000300801,-2.66574E-05,-4.54387E-07,-0.000462164,-4.72156E-07,-0.000454964,-0.000265123,-0.000229596,,-1.3175E-06,-2.34359E-05,,,,-2.94057E-05,-2.92903E-05,-0.000248247,-7.77443E-07,-0.000372018,-8.37548E-06,-0.000542886,-0.000127787,-0.00019671,-1.20679E-05,,,,,,,,-0.00043778,-0.000351195,-0.000250076,-0.000706309,,,-0.000298568,,-5.71388E-06,-1.51349E-07,-0.007560277,-0.000148096,-3.54047E-06,,-1.57726E-06,-0.000128414,-6.4243E-05
65b95f42-29f8-4f42-9a00-0b91d2363c17,Resource,land,"Transformation, from forest, primary (non-use)",,m2,,,,,,,,-1.03204E-08,-7.95351E-06,-1.0837E-08,-3.32321E-06,-3.42324E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d136389-8670-45ae-ad1d-a06848a1fd1d,Resource,land,"Transformation, from forest, primary (non-use)",,m2,,,-2.84823E-06,-1284.8449,-7.48766E-06,-3.43691E-06,-5.03105E-07,,,,,,-1.43907E-07,,-4.10881E-08,-4.50755E-07,,,,-5.5011E-07,-1.29237E-06,-4.70656E-06,-1.31466E-08,-6.71151E-06,-3.73739E-07,-8.81765E-06,-3.50594E-06,-5.82004E-06,-2.69517E-07,,,,,,,,-2.57469E-06,-8.33031E-05,-3.40355E-06,-8.87263E-06,,,-2.9925E-06,,-8.78221E-08,-1.53073E-09,-2.44644E-05,-2.35074E-06,-7.94014E-08,,-3.06747E-08,-3.26651E-06,-1.38562E-06
b3041d25-8a56-49f4-947a-32f04f488174,Resource,land,"Transformation, from forest, secondary (non-use)",,m2,,,,,,,,-3.47409E-09,-1.31768E-06,-3.65984E-09,-8.14271E-07,-8.68331E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cc80820-fcf9-4ea9-8e67-0aa423eba6a4,Resource,land,"Transformation, from forest, secondary (non-use)",,m2,,,-2.98386E-07,-981.63751,-3.26744E-06,-1.0258E-06,-2.70453E-07,,,,,,-9.28311E-08,,-6.81826E-09,-2.41367E-07,,,,-2.94919E-07,-1.02433E-07,-7.44375E-07,-1.20346E-08,-1.46523E-06,-2.08412E-07,-1.98676E-06,-7.06509E-07,-7.21117E-07,-1.37833E-07,,,,,,,,-2.25609E-06,-0.000159014,-7.14543E-07,-2.54719E-06,,,-9.47387E-07,,-1.54469E-08,-6.32232E-10,-1.1515E-05,-6.5239E-07,-1.61863E-08,,-8.90593E-09,-7.09911E-07,-5.20497E-07
4e1715ba-f7fc-4732-a317-c25ca01f7b20,Resource,land,"Transformation, from grassland, natural (non-use)",,m2,,,,,,,,-2.36496E-08,-1.43647E-05,-2.45776E-08,-6.80098E-06,-8.40711E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b905c2e0-a0db-4e66-80d2-8bdfc93c6218,Resource,land,"Transformation, from grassland, natural (non-use)",,m2,,,-5.07781E-06,-5361.8573,-2.32943E-05,-1.3194E-05,-1.55339E-06,,,,,,-3.30427E-07,,-7.41225E-08,-1.391E-06,,,,-1.69794E-06,-1.65491E-06,-9.3976E-06,-5.53983E-08,-2.28451E-05,-5.76952E-07,-3.30501E-05,-5.5855E-06,-1.70563E-05,-7.37279E-07,,,,,,,,-1.50989E-05,-4.50889E-05,-6.74783E-06,-3.41773E-05,,,-1.17541E-05,,-1.38488E-07,-5.88447E-09,-0.000107344,-7.64892E-06,-2.52414E-07,,-8.07747E-08,-5.61411E-06,-3.08468E-06
a05e1875-52e9-48f0-890f-d0f9bcdde127,Resource,land,"Transformation, from grassland, natural, for livestock grazing",,m2,,,,,,,,-1.05154E-08,-1.61372E-05,-1.08875E-08,-1.08767E-05,-4.505E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c12ed8b5-8452-43ca-9986-a814e908e792,Resource,land,"Transformation, from grassland, natural, for livestock grazing",,m2,,,-1.61628E-06,-4561.315,-1.28087E-05,-9.038E-06,-1.98498E-06,,,,,,-5.55805E-07,,-6.22211E-08,-1.73597E-06,,,,-2.14553E-06,-5.76327E-07,-3.60878E-06,-6.38476E-08,-1.99268E-05,-6.54199E-07,-8.52821E-06,-1.74057E-05,-3.17879E-06,-1.49902E-06,,,,,,,,-6.5212E-06,-1.44552E-05,-2.39956E-05,-1.82818E-05,,,-1.45209E-05,,-2.11808E-07,-1.82484E-09,-4.25527E-05,-3.50707E-06,-1.48496E-07,,-9.39779E-08,-1.74802E-05,-1.12896E-05
2e002771-9f22-43e3-9990-f06f8235700b,Resource,land,"Transformation, from heterogeneous, agricultural",,m2,,,-1.45288E-09,-3.6454009,-9.71927E-09,-5.67409E-09,-6.02893E-10,-8.03186E-12,-5.72226E-09,-8.29829E-12,-2.7047E-09,-3.61132E-09,-1.07271E-10,,-2.20152E-11,-5.38983E-10,,,,-6.58506E-10,-4.51225E-10,-3.3916E-09,-2.39117E-11,-9.38384E-09,-1.60013E-10,-1.32791E-08,-1.98437E-09,-6.38601E-09,-2.89405E-10,,,,,,,,-7.56454E-09,-1.1124E-08,-2.91862E-09,-1.4855E-08,,,-5.07563E-09,,-4.48432E-11,-2.71541E-12,-4.46914E-08,-3.01599E-09,-9.24415E-11,,-3.05131E-11,-1.99337E-09,-1.30468E-09
bbcdd18c-4d16-4c28-b031-d988884030a7,Resource,land,"Transformation, from industrial area, benthos",,m2,,,-2.0605E-10,-0.21267114,-3.20231E-09,-3.27762E-09,-4.618E-11,-9.19559E-13,-5.96183E-10,-9.48272E-13,-1.212E-09,-1.04418E-09,-2.08356E-11,,-1.95095E-10,-4.41318E-11,,,,-4.86999E-11,-6.35139E-11,-3.66003E-10,-3.22309E-12,-9.70552E-10,-1.79757E-11,-1.13023E-09,-2.73602E-10,-5.85065E-10,-1.42489E-08,,,,,,,,-7.24085E-10,-4.67015E-10,-4.3895E-10,-4.19544E-09,,,-2.31166E-09,,-1.21917E-10,-2.40848E-13,-4.94964E-09,-3.58515E-10,-9.2889E-12,,-3.54678E-12,-2.75015E-10,-1.60644E-10
b6dcefd8-3848-4338-9c3e-fe6e91f20937,Resource,land,"Transformation, from industrial area, built up",,m2,,,-2.7903E-07,-287.96821,-2.19036E-05,-1.12153E-06,-1.76895E-07,-7.95876E-10,-8.80631E-07,-8.22975E-10,-1.03735E-06,-6.83867E-07,-2.46157E-07,,-1.20607E-07,-1.63317E-07,,,,-1.91791E-07,-7.54358E-08,-4.54899E-07,-1.69447E-09,-8.86057E-07,-1.6409E-08,-9.76605E-07,-2.30861E-07,-5.21027E-07,-3.36765E-06,,,,,,,,-9.80787E-07,-7.19535E-07,-6.96718E-07,-1.73399E-06,,,-8.37604E-07,,-8.1348E-08,-4.6552E-10,-5.12302E-06,-2.90793E-07,-7.85869E-09,,-3.24265E-09,-2.32085E-07,-1.02482E-07
64d99cb5-3b4f-4195-b86f-c5f45b4dcd19,Resource,land,"Transformation, from mineral extraction site",,m2,,,-1.94447E-06,-12501.527,-0.000178968,-8.41958E-06,-1.28052E-06,-3.44393E-07,-1.37379E-05,-3.68909E-07,-7.86074E-06,-8.40819E-06,-8.25035E-07,,-3.65556E-08,-1.10388E-06,,,,-1.40741E-06,-5.71001E-07,-8.38331E-06,-8.00925E-08,-1.25004E-05,-1.53181E-06,-1.73239E-05,-3.66073E-05,-4.00073E-06,-6.55586E-07,,,,,,,,-8.19344E-06,-8.20338E-06,-1.07581E-05,-2.46349E-05,,,-8.32834E-06,,-7.73187E-08,-8.54656E-09,-0.001388156,-2.41503E-05,-1.53099E-06,,-1.48317E-06,-3.67938E-05,-2.9764E-05
2c126bcc-bb63-4d63-bd72-f02a1e616809,Resource,land,"Transformation, from pasture and meadow",,m2,,,-1.84441E-05,-12583.049,-0.000164924,-2.59898E-05,-3.6269E-06,-8.94773E-07,-4.75175E-05,-9.59159E-07,-2.54784E-05,-2.66406E-05,-1.00409E-06,,-4.19803E-07,-3.20849E-06,,,,-3.99364E-06,-7.43387E-06,-3.22308E-05,-7.84022E-07,-4.8692E-05,-8.76613E-06,-6.04591E-05,-0.000169781,-2.78956E-05,-5.59395E-06,,,,,,,,-2.99153E-05,-7.19673E-05,-2.93733E-05,-7.50745E-05,,,-2.41865E-05,,-6.67465E-07,-1.52495E-08,-0.001122582,-5.46368E-05,-6.11193E-05,,-6.06758E-05,-0.000170719,-0.000176057
82f2476e-988b-4d7a-bde6-5da9337d1f65,Resource,land,"Transformation, from pasture and meadow, extensive",,m2,,,-1.19641E-09,-30.637537,-2.64544E-08,-1.46346E-08,-1.14448E-09,-1.48855E-11,-2.39599E-08,-1.53831E-11,-1.71159E-08,-1.59438E-08,-4.02764E-10,,-3.24584E-11,-9.76094E-10,,,,-1.22994E-09,-1.11881E-09,-9.61731E-09,-4.82671E-11,-1.57904E-08,-4.37716E-10,-2.01676E-08,-7.91069E-09,-2.22237E-09,-3.0355E-10,,,,,,,,-8.0455E-09,-2.82232E-08,-1.41513E-08,-3.90495E-08,,,-1.2908E-08,,-3.41629E-10,-2.34902E-12,-1.0164E-07,-5.47202E-09,-9.77304E-11,,-5.17748E-11,-7.94427E-09,-6.34094E-09
592bf69f-8551-4611-8942-4620be0adabe,Resource,land,"Transformation, from pasture and meadow, intensive",,m2,,,-4.15421E-06,-11271.637,-3.0499E-05,-1.73173E-05,-2.09408E-06,-5.29991E-08,-1.69713E-05,-5.59086E-08,-1.0962E-05,-1.15087E-05,-4.72456E-07,,-6.56755E-08,-1.8686E-06,,,,-2.28703E-06,-1.33055E-06,-1.02782E-05,-7.50785E-08,-2.78428E-05,-1.92294E-06,-3.85779E-05,-9.00849E-06,-1.75674E-05,-8.88686E-07,,,,,,,,-1.99369E-05,-3.40733E-05,-8.93394E-06,-4.45205E-05,,,-1.57495E-05,,-2.57282E-07,-7.46387E-09,-0.000157267,-1.00541E-05,-2.88505E-07,,-1.14716E-07,-9.05291E-06,-6.82562E-06
fcb77a5a-6882-4aeb-82a9-ba57688d2224,Resource,land,"Transformation, from permanent crop",,m2,,,-1.04124E-06,-1327.2103,-1.51127E-05,-1.64037E-06,-5.37906E-07,-3.26129E-09,-3.04824E-06,-3.39865E-09,-1.71395E-06,-1.58789E-06,-2.17104E-07,,-2.42202E-08,-4.83731E-07,,,,-5.88004E-07,-4.1837E-07,-1.76033E-06,-8.97314E-09,-2.43421E-06,-8.7926E-08,-3.43404E-06,-1.28877E-06,-1.61554E-06,-4.72502E-07,,,,,,,,-3.14714E-06,-0.00040053,-1.56399E-06,-4.02471E-06,,,-1.46451E-06,,-3.91759E-08,-4.7647E-10,-2.15315E-05,-9.68514E-07,-3.29797E-08,,-1.30524E-08,-1.29571E-06,-6.37403E-07
73cba245-5969-4076-8490-75a236073196,Resource,land,"Transformation, from permanent crop, fruit",,m2,,,-2.50656E-05,-12732.35,-5.26993E-05,-2.48234E-05,-2.93638E-06,-4.41594E-08,-5.70607E-05,-4.56452E-08,-2.8009E-05,-2.6754E-05,-8.33168E-07,,-3.5124E-07,-2.63143E-06,,,,-3.21211E-06,-9.58819E-06,-3.66249E-05,-5.43844E-08,-4.3413E-05,-8.40246E-07,-6.78672E-05,-2.12593E-05,-3.72401E-05,-1.44622E-06,,,,,,,,-1.33628E-05,-5.86292E-05,-2.39228E-05,-6.56078E-05,,,-2.07368E-05,,-6.11202E-07,-8.3432E-09,-0.000154135,-1.63501E-05,-6.33644E-07,,-1.75335E-07,-2.13855E-05,-7.12296E-06
d585d599-05f1-47ff-8c41-790f51830b9b,Resource,land,"Transformation, from permanent crop, fruit, intensive",,m2,,,-3.4999E-07,-2608.3722,-3.34703E-06,-1.90124E-06,-1.01481E-07,-2.34716E-09,-2.57844E-06,-2.42528E-09,-1.45336E-06,-1.63139E-06,-7.13357E-08,,-6.17917E-09,-8.70103E-08,,,,-1.0914E-07,-1.55793E-07,-1.2333E-06,-6.16426E-09,-2.671E-06,-5.24722E-08,-3.64748E-06,-8.66256E-07,-1.28202E-06,-7.18412E-08,,,,,,,,-2.08335E-06,-4.09601E-06,-1.42239E-06,-5.08977E-06,,,-1.69617E-06,,-1.12552E-08,-6.93939E-10,-1.16781E-05,-8.74497E-07,-2.26784E-08,,-8.42012E-09,-8.70009E-07,-6.35655E-07
31e4e26b-a997-4969-963d-243699aca3a8,Resource,land,"Transformation, from permanent crop, vine",,m2,,,-3.25578E-05,-6327.0024,-5.69169E-05,-2.62018E-05,-3.30635E-06,-5.06464E-08,-6.67024E-05,-5.23465E-08,-3.05462E-05,-2.95849E-05,-8.10124E-07,,-4.53217E-07,-2.9769E-06,,,,-3.62399E-06,-1.24766E-05,-4.45877E-05,-4.80292E-08,-4.89734E-05,-9.18553E-07,-7.8482E-05,-2.5372E-05,-4.61545E-05,-1.61166E-06,,,,,,,,-4.72259E-06,-8.90782E-06,-2.65046E-05,-6.93307E-05,,,-2.13558E-05,,-7.56164E-07,-6.21149E-09,-0.000160198,-1.8798E-05,-7.82592E-07,,-2.05515E-07,-2.55286E-05,-7.03771E-06
fa288b80-6ef1-4e80-b534-5c2e5c492fd8,Resource,land,"Transformation, from permanent crop, vine, intensive",,m2,,,-5.16814E-08,-377.10123,-4.80932E-07,-2.7628E-07,-1.40136E-08,-3.42562E-10,-3.75182E-07,-3.53961E-10,-1.97679E-07,-2.36917E-07,-9.84653E-09,,-9.07749E-10,-1.1984E-08,,,,-1.50583E-08,-2.27978E-08,-1.79443E-07,-9.00672E-10,-3.92362E-07,-7.57852E-09,-5.35115E-07,-1.25076E-07,-1.90551E-07,-1.05744E-08,,,,,,,,-3.06721E-07,-5.99293E-07,-2.06361E-07,-7.43716E-07,,,-2.45441E-07,,-1.63782E-09,-1.02342E-10,-1.71875E-06,-1.27696E-07,-3.32684E-09,,-1.23054E-09,-1.25617E-07,-9.18421E-08
6edca93b-8430-49b7-876c-d9bf66dde443,Resource,land,"Transformation, from river, natural (non-use)",,m2,,,,,,,,-6.79209E-10,-5.58203E-07,-7.08943E-10,-4.86466E-07,-3.92682E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b06ca23e-c6c0-478b-a65c-50e5e5dd8440,Resource,land,"Transformation, from river, natural (non-use)",,m2,,,-9.50689E-08,-621.65108,-1.09997E-06,-4.69917E-07,-3.09892E-08,,,,,,-6.50476E-07,,-8.55885E-09,-2.76001E-08,,,,-3.336E-08,-2.73247E-08,-2.70671E-07,-9.2945E-09,-5.7046E-07,-7.60948E-08,-5.75063E-07,-4.80382E-06,-1.63854E-07,-2.54238E-07,,,,,,,,-3.88029E-07,-4.35114E-07,-4.03878E-07,-1.1082E-06,,,-3.669E-07,,-1.09808E-08,-3.49874E-09,-1.96311E-06,-1.64509E-07,-1.97003E-08,,-1.80771E-08,-4.83377E-06,-4.24401E-06
928ba839-d6e5-4d1e-b5fd-122998a9bbe2,Resource,land,"Transformation, from sea and ocean",,m2,,,-2.02079E-06,-2084.0194,-3.01148E-05,-3.09315E-05,-0.000118193,-6.62533E-08,-5.97521E-06,-6.83904E-08,-2.69947E-05,-1.65692E-05,-4.84216E-07,,-1.29237E-06,-0.000106998,,,,-0.000129535,-6.05784E-07,-4.50352E-06,-4.76225E-07,-1.2222E-05,-3.52828E-06,-1.37635E-05,-5.11098E-06,-5.15466E-06,-9.69822E-05,,,,,,,,-6.2265E-06,-6.03896E-06,-5.8077E-06,-4.0426E-05,,,-2.4145E-05,,-3.22207E-06,-2.15244E-09,-0.000101197,-2.41648E-05,-6.28414E-07,,-5.76451E-07,-5.13615E-06,-3.67404E-06
17a5a406-333f-4b9e-8852-c2de50bc9585,Resource,land,"Transformation, from shrub land, sclerophyllous",,m2,,,-3.54618E-06,-5323.948,-2.74283E-05,-8.26335E-06,-1.04269E-06,-5.39773E-07,-1.22741E-05,-5.79137E-07,-7.28551E-06,-7.97205E-06,-3.53349E-07,,-5.12045E-08,-9.00243E-07,,,,-1.15964E-06,-1.01865E-06,-8.78715E-06,-4.74696E-07,-1.42702E-05,-5.02791E-06,-1.73216E-05,-2.69486E-05,-6.05778E-06,-7.24709E-07,,,,,,,,-8.33906E-06,-1.2205E-05,-8.82138E-06,-2.17605E-05,,,-8.53073E-06,,-1.79335E-07,-4.26336E-09,-0.000189225,-2.86086E-05,-5.02379E-05,,-5.01382E-05,-2.70763E-05,-2.3875E-05
99127c79-69f5-4046-a298-3f842c68d62b,Resource,land,"Transformation, from traffic area, rail/road embankment",,m2,,,,,,,,-3.37616E-09,-3.45658E-06,-3.51028E-09,-3.65152E-06,-1.98677E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46b8b2fd-eb2a-413d-bc39-e7dc18a420ef,Resource,land,"Transformation, from traffic area, rail/road embankment",,m2,,,-8.1343E-07,-2232.8336,-5.32265E-06,-2.54235E-06,-1.86053E-07,,,,,,-4.39701E-06,,-9.7832E-09,-1.64517E-07,,,,-2.04194E-07,-2.24904E-07,-1.86193E-06,-6.36606E-09,-3.01861E-06,-6.21891E-08,-4.23163E-06,-9.38061E-07,-1.60711E-06,-8.59617E-08,,,,,,,,-2.09674E-06,-1.89147E-06,-1.95892E-06,-5.64787E-06,,,-2.52512E-06,,-6.85096E-08,-7.90963E-10,-6.86682E-05,-1.08443E-06,-2.67409E-08,,-1.14353E-08,-9.4276E-07,-4.78295E-07
00907a61-b501-4f47-b688-1dc2b51d48c1,Resource,land,"Transformation, from traffic area, road network",,m2,,,-3.61835E-10,-0.089071931,-5.77082E-10,-2.90548E-10,-2.97535E-11,-5.12871E-13,-7.59643E-10,-5.27453E-13,-2.17333E-10,-3.23165E-10,-4.09051E-12,,-4.16998E-12,-2.67772E-11,,,,-3.2579E-11,-9.58485E-11,-4.97815E-10,-6.81173E-13,-5.99804E-10,-9.30959E-12,-9.36105E-10,-2.01829E-10,-5.50831E-10,-3.08626E-11,,,,,,,,-2.37425E-09,-1.11972E-08,-3.025E-10,-8.43279E-10,,,-2.4191E-10,,-7.96702E-12,-7.83566E-13,-2.15741E-09,-2.12187E-10,-6.63119E-12,,-2.11559E-12,-2.02924E-10,-6.2573E-11
e71f95a5-fd82-4128-9fd1-be3f0e85d0fc,Resource,land,"Transformation, from tropical rain forest",,m2,,,-6.33898E-06,-16419.151,-6.2586E-05,-2.19303E-05,-6.0264E-06,-3.5723E-08,-2.90888E-05,-3.7032E-08,-2.34132E-05,-1.67774E-05,-3.19928E-06,,-8.13175E-08,-5.38738E-06,,,,-6.64291E-06,-2.10777E-06,-1.64075E-05,-9.35552E-08,-2.84512E-05,-8.49295E-07,-4.05181E-05,-1.01083E-05,-1.60266E-05,-7.89136E-07,,,,,,,,-8.51415E-06,-2.43575E-05,-1.5637E-05,-5.65116E-05,,,-2.31141E-05,,-2.53309E-07,-1.27138E-08,-0.001035131,-1.22838E-05,-3.12246E-07,,-1.73004E-07,-9.63281E-06,-5.44146E-06
29630a65-f38c-48a5-9744-c0121f586640,Resource,land,"Transformation, from unknown",,m2,,,-3.71745E-05,-104751.19,-0.000315059,-0.000115165,-3.13604E-05,-3.1164E-07,-0.000162783,-3.28596E-07,-0.000158251,-9.98849E-05,-0.000205797,,-4.84181E-07,-1.41138E-05,,,,-2.72884E-05,-1.24483E-05,-8.45469E-05,-1.62419E-06,-0.000137238,-1.46469E-05,-0.000170916,-0.000555102,-6.77664E-05,-5.38438E-06,,,,,,,,-0.000231394,-0.000135395,-9.53179E-05,-0.000237982,,,-0.000108017,,-4.11956E-06,-4.52469E-08,-0.002035302,-5.68143E-05,-7.43988E-06,,-6.88195E-06,-0.000554549,-6.89092E-05
7b465bd7-6005-406f-9023-89280ee2f705,Resource,land,"Transformation, from unspecified, natural (non-use)",,m2,,,,,,,,-2.66851E-10,-1.46445E-07,-2.8153E-10,-5.46154E-08,-7.22671E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
